cinema_name,cinema_url,postcode_category
Tt Cinema,https://www.google.com/maps/place/Tt+Cinema/data=!4m7!3m6!1s0x48761cbbb716f6d7:0xfcc2a3adf7b2ae4c!8m2!3d51.5286717!4d-0.0780752!16s%2Fg%2F11s491130s!19sChIJ1_YWt7scdkgRTK6y962jwvw?authuser=0&hl=en&rclk=1,East+London
Everyman Borough Yards,https://www.google.com/maps/place/Everyman+Borough+Yards/data=!4m7!3m6!1s0x487603c1c71717c5:0xc3a103bb35d29811!8m2!3d51.5055291!4d-0.0922331!16s%2Fg%2F11rf8kf5lf!19sChIJxRcXx8EDdkgREZjSNbsDocM?authuser=0&hl=en&rclk=1,East+London
The Screening Cinema,https://www.google.com/maps/place/The+Screening+Cinema/data=!4m7!3m6!1s0x48761cb5e0fd75b3:0x726566837bf0ad8!8m2!3d51.5200468!4d-0.0717345!16s%2Fg%2F11f30pcfz6!19sChIJs3X94LUcdkgR2Aq_N2hWJgc?authuser=0&hl=en&rclk=1,East+London
Barbican Cinema 1,https://www.google.com/maps/place/Barbican+Cinema+1/data=!4m7!3m6!1s0x48761ca98b08f183:0xc972a7f4673a6f7c!8m2!3d51.5197143!4d-0.0933989!16s%2Fg%2F1q65dzwzf!19sChIJg_EIi6kcdkgRfG86Z_Sncsk?authuser=0&hl=en&rclk=1,East+London
Whirled Cinema,https://www.google.com/maps/place/Whirled+Cinema/data=!4m7!3m6!1s0x4876047bccb4e743:0x34ccfd2596c6a5b9!8m2!3d51.4650527!4d-0.1010271!16s%2Fg%2F1vyxhwxk!19sChIJQ-e0zHsEdkgRuaXGliX9zDQ?authuser=0&hl=en&rclk=1,East+London
Cineworld Cinemas,https://www.google.com/maps/place/Cineworld+Cinemas/data=!4m7!3m6!1s0x47d8a68a7ac05567:0x2a7b412f56b2cf06!8m2!3d51.5576238!4d0.0743022!16s%2Fg%2F1tc_kdb9!19sChIJZ1XAeoqm2EcRBs-yVi9Beyo?authuser=0&hl=en&rclk=1,East+London
Finsbury Park Picturehouse,https://www.google.com/maps/place/Finsbury+Park+Picturehouse/data=!4m7!3m6!1s0x48761b9b21fcd581:0x6279f2b461b8bf09!8m2!3d51.5651512!4d-0.1075742!16s%2Fg%2F11rbyx603_!19sChIJgdX8IZsbdkgRCb-4YbTyeWI?authuser=0&hl=en&rclk=1,East+London
ODEON Luxe Lee Valley,https://www.google.com/maps/place/ODEON+Luxe+Lee+Valley/data=!4m7!3m6!1s0x48761e5a4e65d067:0x1d8879b859cc1f33!8m2!3d51.6331468!4d-0.0372402!16s%2Fg%2F1tjgp20k!19sChIJZ9BlTloedkgRMx_MWbh5iB0?authuser=0&hl=en&rclk=1,East+London
Astra Cinema,https://www.google.com/maps/place/Astra+Cinema/data=!4m7!3m6!1s0x48761c8a473d07c5:0x251ab5462b2f5e6b!8m2!3d51.5553309!4d-0.0748186!16s%2Fg%2F11rgh77j1p!19sChIJxQc9R4ocdkgRa14vK0a1GiU?authuser=0&hl=en&rclk=1,East+London
Empire Leicester Square,https://www.google.com/maps/place/Empire+Leicester+Square/data=!4m7!3m6!1s0x487604d2152fecc3:0xea5ca232389d71bf!8m2!3d51.5108106!4d-0.1304653!16s%2Fg%2F11kxys8w4k!19sChIJw-wvFdIEdkgRv3GdODKiXOo?authuser=0&hl=en&rclk=1,East+London
ODEON Greenwich,https://www.google.com/maps/place/ODEON+Greenwich/data=!4m7!3m6!1s0x47d8a83e90c9d057:0x13289ede5a62ba53!8m2!3d51.4905922!4d0.0127925!16s%2Fg%2F1tdf0m4t!19sChIJV9DJkD6o2EcRU7piWt6eKBM?authuser=0&hl=en&rclk=1,East+London
Electric Theatre,https://www.google.com/maps/place/Electric+Theatre/data=!4m7!3m6!1s0x48761b678f271829:0x800436ccae8db499!8m2!3d51.5363757!4d-0.1037367!16s%2Fg%2F11j1hz3hcp!19sChIJKRgnj2cbdkgRmbSNrsw2BIA?authuser=0&hl=en&rclk=1,East+London
ODEON Luxe & Dine Islington,https://www.google.com/maps/place/ODEON+Luxe+%26+Dine+Islington/data=!4m7!3m6!1s0x48761b0db1b72ecb:0xfe777e5ad9aa51f3!8m2!3d51.5388668!4d-0.1036498!16s%2Fg%2F11j11z67k8!19sChIJyy63sQ0bdkgR81Gq2Vp-d_4?authuser=0&hl=en&rclk=1,East+London
Everyman Screen on the Green,https://www.google.com/maps/place/Everyman+Screen+on+the+Green/data=!4m7!3m6!1s0x48761b678faeb981:0xa8ac64894887837d!8m2!3d51.5368677!4d-0.1036593!16s%2Fg%2F1vzn50_5!19sChIJgbmuj2cbdkgRfYOHSIlkrKg?authuser=0&hl=en&rclk=1,East+London
Phoenix Cinema London,https://www.google.com/maps/place/Phoenix+Cinema+London/data=!4m7!3m6!1s0x48761a3d4f17478b:0xc7182c6b3d47a8f0!8m2!3d51.5885222!4d-0.1638488!16zL20vMDY3NTc2!19sChIJi0cXTz0adkgR8KhHPWssGMc?authuser=0&hl=en&rclk=1,East+London
ODEON South Woodford,https://www.google.com/maps/place/ODEON+South+Woodford/data=!4m7!3m6!1s0x47d8a74a05a0c35d:0xfbe3a2e222c183f3!8m2!3d51.5945214!4d0.0230187!16s%2Fg%2F1tcvhbmw!19sChIJXcOgBUqn2EcR84PBIuKi4_s?authuser=0&hl=en&rclk=1,East+London
Catford Mews,https://www.google.com/maps/place/Catford+Mews/data=!4m7!3m6!1s0x487602168763a0bf:0xf6ee6696937a5693!8m2!3d51.4461938!4d-0.0203717!16s%2Fg%2F11hyr1x2kg!19sChIJv6BjhxYCdkgRk1Z6k5Zm7vY?authuser=0&hl=en&rclk=1,East+London
Collective Cinema - St Margaret's,https://www.google.com/maps/place/Collective+Cinema+-+St+Margaret%27s/data=!4m7!3m6!1s0x487603fab699b787:0x481de80117d28a1!8m2!3d51.462927!4d0.0010875!16s%2Fg%2F11fj32c8fz!19sChIJh7eZtvoDdkgRoSh9EYDegQQ?authuser=0&hl=en&rclk=1,East+London
ODEON Luxe Leicester Square,https://www.google.com/maps/place/ODEON+Luxe+Leicester+Square/data=!4m7!3m6!1s0x487605a994063323:0x1f3047f5177e5af1!8m2!3d51.5104854!4d-0.129325!16zL20vMDJrOHRf!19sChIJIzMGlKkFdkgR8Vp-F_VHMB8?authuser=0&hl=en&rclk=1,East+London
BFI IMAX,https://www.google.com/maps/place/BFI+IMAX/data=!4m7!3m6!1s0x487604b77b9ef99b:0x6879c6c12e1b4b33!8m2!3d51.5048789!4d-0.1136318!16zL20vMDRycWhk!19sChIJm_mee7cEdkgRM0sbLsHGeWg?authuser=0&hl=en&rclk=1,East+London
Picturehouse Central,https://www.google.com/maps/place/Picturehouse+Central/data=!4m7!3m6!1s0x487604d3c1a457dd:0x793e8e616512292f!8m2!3d51.5106893!4d-0.133724!16s%2Fg%2F11b7ynnfvr!19sChIJ3VekwdMEdkgRLykSZWGOPnk?authuser=0&hl=en&rclk=1,East+London
Super Cinema,https://www.google.com/maps/place/Super+Cinema/data=!4m7!3m6!1s0x48761c41fe06aaab:0xd21c7a1b504c6404!8m2!3d51.573141!4d-0.0705557!16s%2Fg%2F11t4f0lfn5!19sChIJq6oG_kEcdkgRBGRMUBt6HNI?authuser=0&hl=en&rclk=1,East+London
Vue Cinema London - Piccadilly,https://www.google.com/maps/place/Vue+Cinema+London+-+Piccadilly/data=!4m7!3m6!1s0x487604d27745941f:0x7c9c1b0746091aca!8m2!3d51.5091339!4d-0.134385!16s%2Fg%2F1ts3f325!19sChIJH5RFd9IEdkgRyhoJRgcbnHw?authuser=0&hl=en&rclk=1,East+London
Collective Cinema - St Augustine,https://www.google.com/maps/place/Collective+Cinema+-+St+Augustine/data=!4m7!3m6!1s0x48760369128ec7d5:0xfd13bea2fc2c99a6!8m2!3d51.4503614!4d-0.0507915!16s%2Fg%2F11j4wzwmgn!19sChIJ1ceOEmkDdkgRppks_KK-E_0?authuser=0&hl=en&rclk=1,East+London
Everyman Kings Cross,https://www.google.com/maps/place/Everyman+Kings+Cross/data=!4m7!3m6!1s0x48761b16728e608f:0x173a846b9fd36256!8m2!3d51.5374946!4d-0.1240082!16s%2Fg%2F11gdrkfy3z!19sChIJj2COchYbdkgRVmLTn2uEOhc?authuser=0&hl=en&rclk=1,East+London
ArtHouse Crouch End,https://www.google.com/maps/place/ArtHouse+Crouch+End/data=!4m7!3m6!1s0x48761bc1a28e2211:0x8aa73025c454a4c2!8m2!3d51.5818634!4d-0.12003!16s%2Fg%2F12m913dg9!19sChIJESKOosEbdkgRwqRUxCUwp4o?authuser=0&hl=en&rclk=1,East+London
ODEON Tottenham Court Rd,https://www.google.com/maps/place/ODEON+Tottenham+Court+Rd/data=!4m7!3m6!1s0x48761b28f3a72fa7:0x7089564d2553546e!8m2!3d51.5183526!4d-0.1324275!16s%2Fg%2F1tfkq7hg!19sChIJpy-n8ygbdkgRblRTJU1WiXA?authuser=0&hl=en&rclk=1,East+London
Crouch End Picturehouse,https://www.google.com/maps/place/Crouch+End+Picturehouse/data=!4m7!3m6!1s0x48761bc10991fe6b:0x5b896f1341f497a8!8m2!3d51.5815434!4d-0.1207878!16s%2Fg%2F11bxb9m0f2!19sChIJa_6RCcEbdkgRqJf0QRNviVs?authuser=0&hl=en&rclk=1,East+London
Curzon Bloomsbury,https://www.google.com/maps/place/Curzon+Bloomsbury/data=!4m7!3m6!1s0x48761b3736e4e3c5:0x22c9db11c74a689!8m2!3d51.5241103!4d-0.1231058!16s%2Fg%2F1vn9nl66!19sChIJxePkNjcbdkgRiaZ0HLGdLAI?authuser=0&hl=en&rclk=1,East+London
Everyman Muswell Hill,https://www.google.com/maps/place/Everyman+Muswell+Hill/data=!4m7!3m6!1s0x48761a2dd8891261:0x18902db29e0d602a!8m2!3d51.5896503!4d-0.1459169!16s%2Fg%2F11c1qc46by!19sChIJYRKJ2C0adkgRKmANnrItkBg?authuser=0&hl=en&rclk=1,East+London
Pearl & Dean Cinemas,https://www.google.com/maps/place/Pearl+%26+Dean+Cinemas/data=!4m7!3m6!1s0x48761b2d65e2bf75:0x397b668cb7178a31!8m2!3d51.5165835!4d-0.1298954!16s%2Fg%2F11fy1ttqxw!19sChIJdb_iZS0bdkgRMYoXt4xmezk?authuser=0&hl=en&rclk=1,East+London
Curzon Soho,https://www.google.com/maps/place/Curzon+Soho/data=!4m7!3m6!1s0x487604d2f64ffb47:0xc9b10284ebca42e7!8m2!3d51.5127004!4d-0.1305849!16s%2Fm%2F0108d1xv!19sChIJR_tP9tIEdkgR50LK64QCsck?authuser=0&hl=en&rclk=1,East+London
Vue Cinema London - West End (Leicester Square),https://www.google.com/maps/place/Vue+Cinema+London+-+West+End+%28Leicester+Square%29/data=!4m7!3m6!1s0x487bae6c80f09443:0x854d97e83b301387!8m2!3d51.5112151!4d-0.1292645!16s%2Fm%2F0_qftmn!19sChIJQ5TwgGyue0gRhxMwO-iXTYU?authuser=0&hl=en&rclk=1,East+London
Everyman Crystal Palace,https://www.google.com/maps/place/Everyman+Crystal+Palace/data=!4m7!3m6!1s0x4876013f6114f2cf:0x36cab1fba5a6fe22!8m2!3d51.4191002!4d-0.0790857!16s%2Fg%2F11g1ppq74x!19sChIJz_IUYT8BdkgRIv6mpfuxyjY?authuser=0&hl=en&rclk=1,East+London
Curzon Mayfair,https://www.google.com/maps/place/Curzon+Mayfair/data=!4m7!3m6!1s0x4876052f23047095:0xf7b1801c3b92a6d6!8m2!3d51.5065673!4d-0.1479457!16s%2Fg%2F11c1rg1qnm!19sChIJlXAEIy8FdkgR1qaSOxyAsfc?authuser=0&hl=en&rclk=1,East+London
Curzon Cinemas Ltd,https://www.google.com/maps/place/Curzon+Cinemas+Ltd/data=!4m7!3m6!1s0x48761b3496d0c827:0x789e6ceda6f11e57!8m2!3d51.5164856!4d-0.1223056!16s%2Fg%2F11s49172z8!19sChIJJ8jQljQbdkgRVx7xpu1snng?authuser=0&hl=en&rclk=1,East+London
Everyman on the Corner,https://www.google.com/maps/place/Everyman+on+the+Corner/data=!4m7!3m6!1s0x48761b17b13ac937:0xdf85b23277d069f5!8m2!3d51.537668!4d-0.1269773!16s%2Fg%2F11c45qrps_!19sChIJN8k6sRcbdkgR9WnQdzKyhd8?authuser=0&hl=en&rclk=1,East+London
Ritzy Cinema and Cafe,https://www.google.com/maps/place/Ritzy+Cinema+and+Cafe/data=!4m7!3m6!1s0x4876046863ee2d23:0x77bf73dcc9e728fd!8m2!3d51.4612025!4d-0.115018!16s%2Fm%2F02816d7!19sChIJIy3uY2gEdkgR_Sjnydxzv3c?authuser=0&hl=en&rclk=1,East+London
The Fellowship Cinema,https://www.google.com/maps/place/The+Fellowship+Cinema/data=!4m7!3m6!1s0x487603f7dfc57655:0x4a001514bea62698!8m2!3d51.4327588!4d-0.0198245!16s%2Fg%2F11fm9xxkm9!19sChIJVXbF3_cDdkgRmCamvhQVAEo?authuser=0&hl=en&rclk=1,East+London
Prince Charles Cinema,https://www.google.com/maps/place/Prince+Charles+Cinema/data=!4m7!3m6!1s0x487604d24715fcb3:0x4d14067671252aa8!8m2!3d51.5114474!4d-0.1301978!16zL20vMDRybHkw!19sChIJs_wVR9IEdkgRqColcXYGFE0?authuser=0&hl=en&rclk=1,East+London
Vue Cinema London - Wood Green,https://www.google.com/maps/place/Vue+Cinema+London+-+Wood+Green/data=!4m7!3m6!1s0x48761be2f90817d5:0xbc76376190ac435f!8m2!3d51.5970257!4d-0.1086128!16s%2Fg%2F1tplk6k2!19sChIJ1RcI-eIbdkgRX0OskGE3drw?authuser=0&hl=en&rclk=1,East+London
Embankment Garden Cinema,https://www.google.com/maps/place/Embankment+Garden+Cinema/data=!4m7!3m6!1s0x487605ddba334fd9:0x92976bf975a495ca!8m2!3d51.50799!4d-0.1223795!16s%2Fg%2F11cs6dnyvh!19sChIJ2U8zut0FdkgRypWkdflrl5I?authuser=0&hl=en&rclk=1,East+London
Neverland,https://www.google.com/maps/place/Neverland/data=!4m7!3m6!1s0x48761b2d0ed98a99:0x92e79434499f25e2!8m2!3d51.517254!4d-0.1316348!16s%2Fg%2F11cmt1jms4!19sChIJmYrZDi0bdkgR4iWfSTSU55I?authuser=0&hl=en&rclk=1,East+London
Regent Street Cinema,https://www.google.com/maps/place/Regent+Street+Cinema/data=!4m7!3m6!1s0x48761ad51b1e1cf9:0x6b6c101845a42b42!8m2!3d51.5168378!4d-0.1428726!16s%2Fg%2F11c54czhb9!19sChIJ-RweG9UadkgRQiukRRgQbGs?authuser=0&hl=en&rclk=1,East+London
Everyman Hampstead,https://www.google.com/maps/place/Everyman+Hampstead/data=!4m7!3m6!1s0x48761a8cb9a1bce3:0x65d664749662892!8m2!3d51.5564839!4d-0.1790698!16zL20vMGNqYmRj!19sChIJ47yhuYwadkgRkihmSUdmXQY?authuser=0&hl=en&rclk=1,East+London
Birkbeck Cinema,https://www.google.com/maps/place/Birkbeck+Cinema/data=!4m7!3m6!1s0x48761b2fedd312af:0xa28eb653d70d82c1!8m2!3d51.524668!4d-0.1302648!16s%2Fg%2F11bcdhn2cc!19sChIJrxLT7S8bdkgRwYIN11O2jqI?authuser=0&hl=en&rclk=1,East+London
ODEON Luxe West End,https://www.google.com/maps/place/ODEON+Luxe+West+End/data=!4m7!3m6!1s0x487604d2084516f3:0xec843e06aca5ab87!8m2!3d51.5099216!4d-0.1301796!16zL20vMDJrOHdy!19sChIJ8xZFCNIEdkgRh6ulrAY-hOw?authuser=0&hl=en&rclk=1,East+London
Everyman Maida Vale,https://www.google.com/maps/place/Everyman+Maida+Vale/data=!4m7!3m6!1s0x48761aa5d4994dad:0x5594997af50f53a8!8m2!3d51.5280278!4d-0.1817169!16s%2Fg%2F11zc7zhys!19sChIJrU2Z1KUadkgRqFMP9XqZlFU?authuser=0&hl=en&rclk=1,East+London
The Cinema in the Arches,https://www.google.com/maps/place/The+Cinema+in+the+Arches/data=!4m7!3m6!1s0x4876057518d98417:0x5a946061ddcbaef9!8m2!3d51.4826889!4d-0.1468929!16s%2Fg%2F11h2kbhpsg!19sChIJF4TZGHUFdkgR-a7L3WFglFo?authuser=0&hl=en&rclk=1,East+London
Everyman Chelsea,https://www.google.com/maps/place/Everyman+Chelsea/data=!4m7!3m6!1s0x487605a584d96379:0xf3f3420d1cb3985c!8m2!3d51.4854194!4d-0.1733711!16s%2Fg%2F11j7k25546!19sChIJeWPZhKUFdkgRXJizHA1C8_M?authuser=0&hl=en&rclk=1,East+London
Curzon Victoria,https://www.google.com/maps/place/Curzon+Victoria/data=!4m7!3m6!1s0x487604deedeabd9b:0x9b74b07fbc70db14!8m2!3d51.4974876!4d-0.1368256!16s%2Fg%2F1z44yrh0r!19sChIJm73q7d4EdkgRFNtwvH-wdJs?authuser=0&hl=en&rclk=1,East+London
ODEON Covent Garden,https://www.google.com/maps/place/ODEON+Covent+Garden/data=!4m10!3m9!1s0x487604cd4f5f5061:0x52b7d5f652fb7511!5m2!4m1!1i2!8m2!3d51.514224!4d-0.128237!16zL20vMGc5YjJu!19sChIJYVBfT80EdkgREXX7UvbVt1I?authuser=0&hl=en&rclk=1,East+London
Clapham Picturehouse,https://www.google.com/maps/place/Clapham+Picturehouse/data=!4m7!3m6!1s0x487604528201ffd7:0x934ac4fee61fef4a!8m2!3d51.4624978!4d-0.1381214!16s%2Fg%2F1tgdhgbv!19sChIJ1_8BglIEdkgRSu8f5v7ESpM?authuser=0&hl=en&rclk=1,East+London
Rooftop Film Club,https://www.google.com/maps/place/Rooftop+Film+Club/data=!4m7!3m6!1s0x48761d3aff989d07:0x649c7f9e2126da39!8m2!3d51.5416654!4d-0.0011211!16s%2Fg%2F11cmylkstc!19sChIJB52Y_zoddkgROdomIZ5_nGQ?authuser=0&hl=en&rclk=1,East+London
ODEON Luxe Haymarket,https://www.google.com/maps/place/ODEON+Luxe+Haymarket/data=!4m7!3m6!1s0x487604d17f1c76b7:0xd1053502518e721f!8m2!3d51.5095573!4d-0.1312027!16s%2Fm%2F09gk07q!19sChIJt3Ycf9EEdkgRH3KOUQI1BdE?authuser=0&hl=en&rclk=1,East+London
Empire Cinemas - London Haymarket,https://www.google.com/maps/place/Empire+Cinemas+-+London+Haymarket/data=!4m7!3m6!1s0x487604d1768e9231:0x4819e017c2053864!8m2!3d51.5087245!4d-0.1323668!16s%2Fg%2F1pycd35mx!19sChIJMZKOdtEEdkgRZDgFwhfgGUg?authuser=0&hl=en&rclk=1,East+London
The Cinema in The Power Station,https://www.google.com/maps/place/The+Cinema+in+The+Power+Station/data=!4m7!3m6!1s0x487605b70d9d5ddb:0xf723b2d03d4bc9cc!8m2!3d51.4820443!4d-0.144486!16s%2Fg%2F11tjm4hbjk!19sChIJ212dDbcFdkgRzMlLPdCyI_c?authuser=0&hl=en&rclk=1,East+London
One Aldwych Cinema - Film & Fizz,https://www.google.com/maps/place/One+Aldwych+Cinema+-+Film+%26+Fizz/data=!4m7!3m6!1s0x487604ca5bc895ab:0x4580a739f82283be!8m2!3d51.5119231!4d-0.1194107!16s%2Fg%2F11f48t6mdn!19sChIJq5XIW8oEdkgRvoMi-DmngEU?authuser=0&hl=en&rclk=1,East+London
Cinema First Limited,https://www.google.com/maps/place/Cinema+First+Limited/data=!4m7!3m6!1s0x48761b2ccebea1e5:0x1a69f53e0b58cb20!8m2!3d51.5153235!4d-0.1331741!16s%2Fg%2F11j8lmswdv!19sChIJ5aG-ziwbdkgRIMtYCz71aRo?authuser=0&hl=en&rclk=1,East+London
Imperial Cinema,https://www.google.com/maps/place/Imperial+Cinema/data=!4m7!3m6!1s0x4876055b6f260dcb:0x6b2e90872c92e1c6!8m2!3d51.5003922!4d-0.1781911!16s%2Fg%2F11gz75dt0!19sChIJyw0mb1sFdkgRxuGSLIeQLms?authuser=0&hl=en&rclk=1,East+London
West Norwood Picturehouse,https://www.google.com/maps/place/West+Norwood+Picturehouse/data=!4m7!3m6!1s0x487605e8451ce437:0xfa0f1c23200657fb!8m2!3d51.4330661!4d-0.1031715!16s%2Fg%2F11h764p365!19sChIJN-QcRegFdkgR-1cGICMcD_o?authuser=0&hl=en&rclk=1,East+London
Backyard Cinema,https://www.google.com/maps/place/Backyard+Cinema/data=!4m7!3m6!1s0x48761caf9212a4eb:0xf82afb6db65a23b6!8m2!3d51.4593382!4d-0.1912217!16s%2Fg%2F11cn9pwfr7!19sChIJ66QSkq8cdkgRtiNatm37Kvg?authuser=0&hl=en&rclk=1,East+London
Twickenham Film Group Ltd,https://www.google.com/maps/place/Twickenham+Film+Group+Ltd/data=!4m7!3m6!1s0x48760538d808fab5:0xe1e26a03d34c6526!8m2!3d51.5009017!4d-0.1610028!16s%2Fg%2F1hcb5j00g!19sChIJtfoI2DgFdkgRJmVM0wNq4uE?authuser=0&hl=en&rclk=1,East+London
Cine Lumiere,https://www.google.com/maps/place/Cine+Lumiere/data=!4m7!3m6!1s0x4876055d436a6d35:0xc92b0da83a99e9e8!8m2!3d51.4945536!4d-0.1770752!16s%2Fg%2F1tptq2cz!19sChIJNW1qQ10FdkgR6OmZOqgNK8k?authuser=0&hl=en&rclk=1,East+London
Vue Cinema Dagenham,https://www.google.com/maps/place/Vue+Cinema+Dagenham/data=!4m7!3m6!1s0x47d8a59ecfbbb19d:0xe00b734b1e334982!8m2!3d51.5325586!4d0.1349739!16s%2Fg%2F1tgwrj60!19sChIJnbG7z56l2EcRgkkzHktzC-A?authuser=0&hl=en&rclk=1,East+London
Fulham Road Picturehouse,https://www.google.com/maps/place/Fulham+Road+Picturehouse/data=!4m7!3m6!1s0x487605644a2d71db:0x9aff8038bc74e790!8m2!3d51.4871141!4d-0.1793828!16s%2Fm%2F0pkzt1r!19sChIJ23EtSmQFdkgRkOd0vDiA_5o?authuser=0&hl=en&rclk=1,East+London
Vue,https://www.google.com/maps/place/Vue/data=!4m7!3m6!1s0x48761a8365589f33:0xc27000ec7ad59c6b!8m2!3d51.5481099!4d-0.1819241!16s%2Fg%2F1tj3kkfm!19sChIJM59YZYMadkgRa5zVeuwAcMI?authuser=0&hl=en&rclk=1,East+London
Curzon Sea Containers,https://www.google.com/maps/place/Curzon+Sea+Containers/data=!4m7!3m6!1s0x487604b1c3be250b:0xedc40095bb1d8849!8m2!3d51.5085457!4d-0.1066922!16s%2Fg%2F11b6gqqd_8!19sChIJCyW-w7EEdkgRSYgdu5UAxO0?authuser=0&hl=en&rclk=1,East+London
ODEON Beckenham,https://www.google.com/maps/place/ODEON+Beckenham/data=!4m7!3m6!1s0x487601be596bd10b:0xbb0b13e1c174dadf!8m2!3d51.4071312!4d-0.0312093!16s%2Fg%2F1vfp7p4b!19sChIJC9FrWb4BdkgR39p0weETC7s?authuser=0&hl=en&rclk=1,East+London
Cineworld Cinema Bexleyheath,https://www.google.com/maps/place/Cineworld+Cinema+Bexleyheath/data=!4m7!3m6!1s0x4877b6f1e06921a9:0x5c96fcf91f8853a4!8m2!3d51.4560973!4d0.1498987!16s%2Fg%2F11clvdp8dp!19sChIJqSFp4PG2d0gRpFOIH_n8llw?authuser=0&hl=en&rclk=1,East+London
The Gate Picturehouse,https://www.google.com/maps/place/The+Gate+Picturehouse/data=!4m7!3m6!1s0x48760ffb7736614f:0x3ee7efb4d6ca1186!8m2!3d51.5087493!4d-0.1971972!16s%2Fg%2F11cs3fkvx2!19sChIJT2E2d_sPdkgRhhHK1rTv5z4?authuser=0&hl=en&rclk=1,East+London
Electric Cinema,https://www.google.com/maps/place/Electric+Cinema/data=!4m7!3m6!1s0x4876101df02076a1:0x1d56559b309dd183!8m2!3d51.5155166!4d-0.2050174!16s%2Fm%2F080ncf5!19sChIJoXYg8B0QdkgRg9GdMJtVVh0?authuser=0&hl=en&rclk=1,East+London
Vue Cinema London - North Finchley,https://www.google.com/maps/place/Vue+Cinema+London+-+North+Finchley/data=!4m7!3m6!1s0x487619f128d7c9c7:0xe2df380dac33c53c!8m2!3d51.6037867!4d-0.173286!16s%2Fg%2F1tdvd1xr!19sChIJx8nXKPEZdkgRPMUzrA043-I?authuser=0&hl=en&rclk=1,East+London
Science Museum Imax Cinema,https://www.google.com/maps/place/Science+Museum+Imax+Cinema/data=!4m7!3m6!1s0x487605d9c3bb8e79:0xb161f45d42800b81!8m2!3d51.4972149!4d-0.1776906!16s%2Fg%2F11bykx5_q3!19sChIJeY67w9kFdkgRgQuAQl30YbE?authuser=0&hl=en&rclk=1,East+London
Lexi Cinema,https://www.google.com/maps/place/Lexi+Cinema/data=!4m7!3m6!1s0x48761047c5c46917:0x570f8806875ce95e!8m2!3d51.5376296!4d-0.2225068!16s%2Fg%2F1thtcm2r!19sChIJF2nExUcQdkgRXulchwaID1c?authuser=0&hl=en&rclk=1,East+London
BFI Southbank,https://www.google.com/maps/place/BFI+Southbank/data=!4m7!3m6!1s0x487604b7e7c78711:0x3427f18d546137bd!8m2!3d51.5067628!4d-0.1150595!16s%2Fm%2F02q0sjz!19sChIJEYfH57cEdkgRvTdhVI3xJzQ?authuser=0&hl=en&rclk=1,East+London
Future Cinema Limited,https://www.google.com/maps/place/Future+Cinema+Limited/data=!4m7!3m6!1s0x487604cbcdc91ce1:0x88c043b4310e5d19!8m2!3d51.5104807!4d-0.1206543!16s%2Fg%2F11rf77lvsb!19sChIJ4RzJzcsEdkgRGV0OMbRDwIg?authuser=0&hl=en&rclk=1,East+London
Cineworld Cinema,https://www.google.com/maps/place/Cineworld+Cinema/data=!4m7!3m6!1s0x48761f19f549604b:0xb58c05d4d7204e14!8m2!3d51.6501849!4d-0.0608842!16s%2Fg%2F1vvdtpys!19sChIJS2BJ9RkfdkgRFE4g19QFjLU?authuser=0&hl=en&rclk=1,East+London
WeLoveCinema,https://www.google.com/maps/place/WeLoveCinema/data=!4m7!3m6!1s0x48761b7515ec02cd:0x6de8c96f1bd26f03!8m2!3d51.5522599!4d-0.0743676!16s%2Fg%2F11fn8n0vsh!19sChIJzQLsFXUbdkgRA2_SG2_J6G0?authuser=0&hl=en&rclk=1,East+London
Teepee Productions,https://www.google.com/maps/place/Teepee+Productions/data=!4m7!3m6!1s0x48761b2d4cd10fc1:0xd17a8a1a354c6e75!8m2!3d51.5149636!4d-0.1301545!16s%2Fg%2F11ckr_8j1v!19sChIJwQ_RTC0bdkgRdW5MNRqKetE?authuser=0&hl=en&rclk=1,East+London
ODEON Luxe Putney,https://www.google.com/maps/place/ODEON+Luxe+Putney/data=!4m7!3m6!1s0x48760f0c55df4b81:0x15cce5fb32a27a40!8m2!3d51.4652107!4d-0.2142387!16s%2Fg%2F1tngps3n!19sChIJgUvfVQwPdkgRQHqiMvvlzBU?authuser=0&hl=en&rclk=1,East+London
Vue Cinema Shepherd's Bush (Westfield),https://www.google.com/maps/place/Vue+Cinema+Shepherd%27s+Bush+%28Westfield%29/data=!4m7!3m6!1s0x48760fda7f486f77:0xfa80d937a653acb7!8m2!3d51.5077786!4d-0.2217787!16s%2Fg%2F11clt03mss!19sChIJd29If9oPdkgRt6xTpjfZgPo?authuser=0&hl=en&rclk=1,East+London
Cineworld,https://www.google.com/maps/place/Cineworld/data=!4m7!3m6!1s0x48760f66aac9da6f:0xb25a4ee946e451e2!8m2!3d51.4540209!4d-0.193428!16s%2Fm%2F0pdc5cc!19sChIJb9rJqmYPdkgR4lHkRulOWrI?authuser=0&hl=en&rclk=1,East+London
Electric Cinema White City,https://www.google.com/maps/place/Electric+Cinema+White+City/data=!4m7!3m6!1s0x48760fd7255092eb:0x8e6e2fcf00eae559!8m2!3d51.5106918!4d-0.2254695!16s%2Fg%2F11f57wdl9c!19sChIJ65JQJdcPdkgRWeXqAM8vbo4?authuser=0&hl=en&rclk=1,East+London
