cinema_name,category,cinema_url,postcode_category
Film Unit Cinema,Cinema,https://www.google.com/maps/place/Film+Unit+Cinema/data=!4m7!3m6!1s0x487982786d999385:0x249acdfe29dc855b!8m2!3d53.380717!4d-1.487091!16s%2Fg%2F1yfh_jpz1!19sChIJhZOZbXiCeUgRW4XcKf7NmiQ?authuser=0&hl=en&rclk=1,Sheffield
Valley Centertainment,Cinema,https://www.google.com/maps/place/Valley+Centertainment/data=!4m7!3m6!1s0x487977f3af938c63:0x1e14de7a18d26e20!8m2!3d53.4016678!4d-1.4144336!16zL20vMGY4Y2Mx!19sChIJY4yTr_N3eUgRIG7SGHreFB4?authuser=0&hl=en&rclk=1,Sheffield
The Village Screen,Cinema,https://www.google.com/maps/place/The+Village+Screen/data=!4m7!3m6!1s0x48797972e1a211c9:0xd07d27df1865f513!8m2!3d53.398724!4d-1.4333094!16s%2Fg%2F11fl8nt0qh!19sChIJyRGi4XJ5eUgRE_VlGN8nfdA?authuser=0&hl=en&rclk=1,Sheffield
franks movie place,Cinema,https://www.google.com/maps/place/franks+movie+place/data=!4m7!3m6!1s0x487977f511ccb965:0x9f3003d24374637e!8m2!3d53.3928247!4d-1.4110763!16s%2Fg%2F11nckqwt8v!19sChIJZbnMEfV3eUgRfmN0Q9IDMJ8?authuser=0&hl=en&rclk=1,Sheffield
Sheffield Media & Exhibition Centre Ltd,Cinema,https://www.google.com/maps/place/Sheffield+Media+%26+Exhibition+Centre+Ltd/data=!4m7!3m6!1s0x487982836e99a6f1:0x2dfc03611112d28f!8m2!3d53.3772163!4d-1.4653775!16s%2Fg%2F11j53m81ql!19sChIJ8aaZboOCeUgRj9ISEWED_C0?authuser=0&hl=en&rclk=1,Sheffield
Outdoor Cinema Sheffield,Outdoor cinema,https://www.google.com/maps/place/Outdoor+Cinema+Sheffield/data=!4m7!3m6!1s0x4879830a003f8035:0x66a43ece34d56f70!8m2!3d53.3342606!4d-1.5091138!16s%2Fg%2F11p06gbbp0!19sChIJNYA_AAqDeUgRcG_VNM4-pGY?authuser=0&hl=en&rclk=1,Sheffield
Abbeydale Picture House,Events Venue,https://www.google.com/maps/place/Abbeydale+Picture+House/data=!4m7!3m6!1s0x4879825e1846be1b:0x96b6f44897ebd6b1!8m2!3d53.3595237!4d-1.4798537!16s%2Fg%2F12hm8cq_y!19sChIJG75GGF6CeUgRsdbrl0j0tpY?authuser=0&hl=en&rclk=1,Sheffield
Penistone Paramount Cinema,Cinema,https://www.google.com/maps/place/Penistone+Paramount+Cinema/data=!4m7!3m6!1s0x48797d660f493919:0xdebe5fd849b53196!8m2!3d53.5255493!4d-1.6281472!16zL20vMGYzMGw1!19sChIJGTlJD2Z9eUgRljG1Sdhfvt4?authuser=0&hl=en&rclk=1,Sheffield
Futurist Cinema,Cinema,https://www.google.com/maps/place/Futurist+Cinema/data=!4m7!3m6!1s0x4879709ce2274389:0xb52a31f10337af!8m2!3d53.4992717!4d-1.4275488!16s%2Fg%2F11j1hy9d94!19sChIJiUMn4pxweUgRrzcD8TEqtQA?authuser=0&hl=en&rclk=1,Sheffield
Cineworld,Cinema,https://www.google.com/maps/place/Cineworld/data=!4m7!3m6!1s0x487966e4c856dee7:0x56719b5c5708a1d!8m2!3d53.6770496!4d-1.5058062!16s%2Fg%2F1vj5zqrb!19sChIJ595WyORmeUgRHYpwxbUZZwU?authuser=0&hl=en&rclk=1,Wakefield
Reel Cinema Wakefield,Cinema,https://www.google.com/maps/place/Reel+Cinema+Wakefield/data=!4m7!3m6!1s0x487966fe5bc5815b:0xe1e2307524ab6130!8m2!3d53.6820599!4d-1.4953071!16s%2Fg%2F11hz9j4xyz!19sChIJW4HFW_5meUgRMGGrJHUw4uE?authuser=0&hl=en&rclk=1,Wakefield
Everyman York,Cinema,https://www.google.com/maps/place/Everyman+York/data=!4m7!3m6!1s0x48793106b36dc907:0x31406bff57898564!8m2!3d53.9547375!4d-1.0928906!16s%2Fg%2F11f1vmcvc4!19sChIJB8ltswYxeUgRZIWJV_9rQDE?authuser=0&hl=en&rclk=1,York
Cineworld,Cinema,https://www.google.com/maps/place/Cineworld/data=!4m7!3m6!1s0x487931f0efcc286b:0xa1c5f100d4567d13!8m2!3d53.9834861!4d-1.0523302!16s%2Fg%2F11h_t619td!19sChIJayjM7_AxeUgRE31W1ADxxaE?authuser=0&hl=en&rclk=1,York
Vue Cinema York,Cinema,https://www.google.com/maps/place/Vue+Cinema+York/data=!4m7!3m6!1s0x487933d62400eaf5:0x99228e0c08618673!8m2!3d53.9906283!4d-1.1021099!16s%2Fg%2F11byk_3yck!19sChIJ9eoAJNYzeUgRc4ZhCAyOIpk?authuser=0&hl=en&rclk=1,York
City Screen Picturehouse,Cinema,https://www.google.com/maps/place/City+Screen+Picturehouse/data=!4m7!3m6!1s0x487931a863c475d1:0xf77ad1b14f8a855f!8m2!3d53.9591701!4d-1.0848198!16s%2Fm%2F0lp8zhz!19sChIJ0XXEY6gxeUgRX4WKT7HRevc?authuser=0&hl=en&rclk=1,York
York Student Cinema,Cinema,https://www.google.com/maps/place/York+Student+Cinema/data=!4m7!3m6!1s0x4879303387fd6bbb:0x8c1824a384d1fb71!8m2!3d53.946103!4d-1.0543554!16s%2Fg%2F1hc2ql439!19sChIJu2v9hzMweUgRcfvRhKMkGIw?authuser=0&hl=en&rclk=1,York
South Bank Community Cinema,Cinema,https://www.google.com/maps/place/South+Bank+Community+Cinema/data=!4m7!3m6!1s0x48793100ed17dac9:0x62159c2f7e0e1562!8m2!3d53.9527705!4d-1.0891262!16s%2Fg%2F11bcdhntjf!19sChIJydoX7QAxeUgRYhUOfi-cFWI?authuser=0&hl=en&rclk=1,York
Film at the Folk Hall,Cinema,https://www.google.com/maps/place/Film+at+the+Folk+Hall/data=!4m7!3m6!1s0x48793188fad2a679:0xa8141c69f3417627!8m2!3d53.9902381!4d-1.0725235!16s%2Fg%2F11ggbm7304!19sChIJeabS-ogxeUgRJ3ZB82kcFKg?authuser=0&hl=en&rclk=1,York
Selby Globe Community Cinema,Cinema,https://www.google.com/maps/place/Selby+Globe+Community+Cinema/data=!4m7!3m6!1s0x48793cfbdace4c25:0xea791e22dbf3b40c!8m2!3d53.7830487!4d-1.0733946!16s%2Fg%2F11bcdhmvbn!19sChIJJUzO2vs8eUgRDLTz2yIeeeo?authuser=0&hl=en&rclk=1,York
Vue Cinema Swansea,Cinema,https://www.google.com/maps/place/Vue+Cinema+Swansea/data=!4m7!3m6!1s0x486ef54b2f933cd1:0xe736d01d9679d96f!8m2!3d51.6183891!4d-3.9401793!16s%2Fg%2F1tkqzpss!19sChIJ0TyTL0v1bkgRb9l5lh3QNuc?authuser=0&hl=en&rclk=1,York
Outdoor Cinema Beverley,Outdoor cinema,https://www.google.com/maps/place/Outdoor+Cinema+Beverley/data=!4m7!3m6!1s0x4878c72e27396d63:0xe38d0468bcffc185!8m2!3d53.8441289!4d-0.4594669!16s%2Fg%2F11rwwldz7j!19sChIJY205Jy7HeEgRhcH_vGgEjeM?authuser=0&hl=en&rclk=1,York
Pocklington Arts Centre,Cinema,https://www.google.com/maps/place/Pocklington+Arts+Centre/data=!4m7!3m6!1s0x4878d7a1dda7b2eb:0x7c160f6cdad68596!8m2!3d53.9303417!4d-0.7785278!16s%2Fg%2F1wj_ssk3!19sChIJ67Kn3aHXeEgRloXW2mwPFnw?authuser=0&hl=en&rclk=1,York
Ritz Cinema,Cinema,https://www.google.com/maps/place/Ritz+Cinema/data=!4m7!3m6!1s0x487eb7474f2390d7:0xba612cf3e185d4e0!8m2!3d54.2312541!4d-1.3439293!16s%2Fg%2F11dxb1k2x8!19sChIJ15AjT0e3fkgR4NSF4fMsYbo?authuser=0&hl=en&rclk=1,York
Hollywood Plaza Cinema,Cinema,https://www.google.com/maps/place/Hollywood+Plaza+Cinema/data=!4m7!3m6!1s0x487f478fc391f999:0xa01321384e81cd7e!8m2!3d54.2901343!4d-0.4055051!16s%2Fg%2F1tk8bpm9!19sChIJmfmRw49Hf0gRfs2BTjghE6A?authuser=0&hl=en&rclk=1,York
Palace Cinema,Cinema,https://www.google.com/maps/place/Palace+Cinema/data=!4m7!3m6!1s0x487f2a5b656da7e7:0x8d60fb1150297fa1!8m2!3d54.1347694!4d-0.7984757!16s%2Fg%2F1tfpzdqx!19sChIJ56dtZVsqf0gRoX8pUBH7YI0?authuser=0&hl=en&rclk=1,York
Wetherby Cinema,Cinema,https://www.google.com/maps/place/Wetherby+Cinema/data=!4m7!3m6!1s0x48794f0e777b83c3:0x5de7c1d8a6c7c73d!8m2!3d53.930043!4d-1.390263!16s%2Fm%2F0_ft7tl!19sChIJw4N7dw5PeUgRPcfHptjB510?authuser=0&hl=en&rclk=1,York
Vue,Cinema,https://www.google.com/maps/place/Vue/data=!4m7!3m6!1s0x4877b12155555555:0xe853871c67893d5f!8m2!3d52.1346846!4d-0.4699654!16s%2Fg%2F11fxwjymlq!19sChIJVVVVVSGxd0gRXz2JZxyHU-g?authuser=0&hl=en&rclk=1,York
Empire Cinemas - Catterick Garrison,Cinema,https://www.google.com/maps/place/Empire+Cinemas+-+Catterick+Garrison/data=!4m7!3m6!1s0x487c1e4b64d941f1:0x5bb8946f85113bfb!8m2!3d54.375967!4d-1.7245487!16s%2Fg%2F11bwpyfpm2!19sChIJ8UHZZEsefEgR-zsRhW-UuFs?authuser=0&hl=en&rclk=1,York
Parkway Cinema,Cinema,https://www.google.com/maps/place/Parkway+Cinema/data=!4m7!3m6!1s0x487882a2dbf125d1:0xd7527c00d0904fa!8m2!3d53.5467395!4d-0.0148947!16s%2Fg%2F11h11rgk7!19sChIJ0SXx26KCeEgR-gQJDcAndQ0?authuser=0&hl=en&rclk=1,York
York Cinemas,Cinema,https://www.google.com/maps/place/York+Cinemas/data=!4m7!3m6!1s0x89d4d4b571ce9113:0x71bc28844d333083!8m2!3d43.8467889!4d-79.37776!16s%2Fg%2F1hhvtmq8h!19sChIJE5HOcbXU1IkRgzAzTYQovHE?authuser=0&hl=en&rclk=1,York
ODEON Luxe Durham,Cinema,https://www.google.com/maps/place/ODEON+Luxe+Durham/data=!4m7!3m6!1s0x487e7d94445df227:0xbb7f9f61afdcc1f2!8m2!3d54.7775246!4d-1.5780917!16s%2Fg%2F11h64yyj66!19sChIJJ_JdRJR9fkgR8sHcr2Gff7s?authuser=0&hl=en&rclk=1,Durham
Gala Theatre & Cinema,Cinema,https://www.google.com/maps/place/Gala+Theatre+%26+Cinema/data=!4m7!3m6!1s0x487e7d8bd5e06b97:0xa188897a03f438bd!8m2!3d54.7783624!4d-1.5751337!16s%2Fg%2F1v42fc7f!19sChIJl2vg1Yt9fkgRvTj0A3qJiKE?authuser=0&hl=en&rclk=1,Durham
Old Palladium Cinema,Cinema,https://www.google.com/maps/place/Old+Palladium+Cinema/data=!4m7!3m6!1s0x487e7d8f7f5ac387:0x861f7b583d11c094!8m2!3d54.7780182!4d-1.574313!16s%2Fg%2F11smlzw79x!19sChIJh8Naf499fkgRlMARPVh7H4Y?authuser=0&hl=en&rclk=1,Durham
Bede Film Society,Cinema,https://www.google.com/maps/place/Bede+Film+Society/data=!4m7!3m6!1s0x487e7d87b0ab1f8d:0xa9f917f2a83d5e24!8m2!3d54.7732007!4d-1.5718942!16s%2Fg%2F12qf4yrrg!19sChIJjR-rsId9fkgRJF49qPIX-ak?authuser=0&hl=en&rclk=1,Durham
Everyman Durham,Cinema,https://www.google.com/maps/place/Everyman+Durham/data=!4m7!3m6!1s0x487e7d5ee596ecc1:0xe24532bcfc1c458e!8m2!3d54.7788778!4d-1.578141!16s%2Fg%2F11jt0bqp6w!19sChIJweyW5V59fkgRjkUc_LwyReI?authuser=0&hl=en&rclk=1,Durham
Cineworld,Cinema,https://www.google.com/maps/place/Cineworld/data=!4m7!3m6!1s0x487e619b0d710d39:0x4c8d7056ad3beeec!8m2!3d54.8140717!4d-1.3770309!16s%2Fg%2F11c4nsctsj!19sChIJOQ1xDZthfkgR7O47rVZwjUw?authuser=0&hl=en&rclk=1,Durham
Empire Cinemas,Cinema,https://www.google.com/maps/place/Empire+Cinemas/data=!4m7!3m6!1s0x487e70ca9d55ef21:0xa4d3d89f805e7200!8m2!3d54.9724003!4d-1.6180268!16s%2Fg%2F1hhwn06n8!19sChIJIe9VncpwfkgRAHJegJ_Y06Q?authuser=0&hl=en&rclk=1,Newcastle+upon+Tyne
Everyman Newcastle,Cinema,https://www.google.com/maps/place/Everyman+Newcastle/data=!4m7!3m6!1s0x487e71b5d978e56d:0x75ae98b3efde0ac!8m2!3d54.9726629!4d-1.61262!16s%2Fg%2F11h04x9_6w!19sChIJbeV42bVxfkgRrOD9PovpWgc?authuser=0&hl=en&rclk=1,Newcastle+upon+Tyne
Tyneside Cinema,Cinema,https://www.google.com/maps/place/Tyneside+Cinema/data=!4m7!3m6!1s0x487e70c9eac2287f:0x1cec7536120eec5c!8m2!3d54.9738306!4d-1.612151!16s%2Fm%2F03nn1gr!19sChIJfyjC6slwfkgRXOwOEjZ17Bw?authuser=0&hl=en&rclk=1,Newcastle+upon+Tyne
Star And Shadow Cinema,Cinema,https://www.google.com/maps/place/Star+And+Shadow+Cinema/data=!4m7!3m6!1s0x487e70c037a59721:0x82602755631916ca!8m2!3d54.979322!4d-1.5949659!16s%2Fm%2F0108d0qt!19sChIJIZelN8BwfkgRyhYZY1UnYII?authuser=0&hl=en&rclk=1,Newcastle+upon+Tyne
The Side Cinema,Cinema,https://www.google.com/maps/place/The+Side+Cinema/data=!4m7!3m6!1s0x487e70b70e06d057:0x8ca563198407078b!8m2!3d54.9691375!4d-1.6081959!16s%2Fg%2F11c61jg98y!19sChIJV9AGDrdwfkgRiwcHhBljpYw?authuser=0&hl=en&rclk=1,Newcastle+upon+Tyne
Vue Cinema Gateshead,Cinema,https://www.google.com/maps/place/Vue+Cinema+Gateshead/data=!4m7!3m6!1s0x487e70bb2111e989:0x66f8ed311525ca!8m2!3d54.9627551!4d-1.6014374!16s%2Fg%2F1ptxv8f6_!19sChIJiekRIbtwfkgRyiUVMe34ZgA?authuser=0&hl=en&rclk=1,Newcastle+upon+Tyne
ODEON Metrocentre,Cinema,https://www.google.com/maps/place/ODEON+Metrocentre/data=!4m7!3m6!1s0x487e7779459d0cb3:0xf41b27e0565b08a4!8m2!3d54.9589669!4d-1.6700088!16s%2Fg%2F1tdg7c5j!19sChIJswydRXl3fkgRpAhbVuAnG_Q?authuser=0&hl=en&rclk=1,Newcastle+upon+Tyne
ODEON Kingston ,Cinema,https://www.google.com/maps/place/ODEON+Kingston/data=!4m7!3m6!1s0x48760bea2f27a3c1:0xc6aad8807ba47d47!8m2!3d51.4117181!4d-0.299275!16s%2Fg%2F1hhmtqfhz!19sChIJwaMnL-oLdkgRR32ke4DYqsY?authuser=0&hl=en&rclk=1,Kingston+Upon+Thames
Curzon Kingston,Cinema,https://www.google.com/maps/place/Curzon+Kingston/data=!4m7!3m6!1s0x48760bead293e8ed:0xe4bafdfdac7c22d3!8m2!3d51.41183!4d-0.3046137!16s%2Fg%2F11ll5fzh6l!19sChIJ7eiT0uoLdkgR0yJ8rP39uuQ?authuser=0&hl=en&rclk=1,Kingston+Upon+Thames
Cineworld Cinema Hemel Hempstead,Cinema,"https://www.google.com/maps/place/Cineworld+Cinema+Hemel+Hempstead/@51.7479413,-0.4567877,17z/data=!3m1!4b1!4m6!3m5!1s0x48764141bb5e948b:0x25f52c1fab0578da!8m2!3d51.747938!4d-0.454599!16s%2Fg%2F11xy8z1kf?authuser=0&hl=en",Hemel+Hempstead
Vue Cinema Harrow,Cinema,"https://www.google.com/maps/place/Vue+Cinema+Harrow/@51.5812607,-0.3408716,17z/data=!3m2!4b1!5s0x487613724b4b430d:0x1c8640fdd2ac45f0!4m6!3m5!1s0x48761373909966b7:0x31417017e64e6cde!8m2!3d51.5812574!4d-0.3386829!16s%2Fg%2F1td5l564?authuser=0&hl=en",Harrow
Cineworld Cinemas,Cinema,"https://www.google.com/maps/place/Cineworld+Cinemas/@51.5576271,0.0721135,17z/data=!3m1!4b1!4m6!3m5!1s0x47d8a68a7ac05567:0x2a7b412f56b2cf06!8m2!3d51.5576238!4d0.0743022!16s%2Fg%2F1tc_kdb9?authuser=0&hl=en",Ilford
ODEON Taunton,Cinema,"https://www.google.com/maps/place/ODEON+Taunton/@51.0245054,-3.0705264,17z/data=!3m1!4b1!4m6!3m5!1s0x486df45c056c1125:0xb3470cc15389fe10!8m2!3d51.024502!4d-3.0683377!16s%2Fg%2F11_rkmyhp?authuser=0&hl=en",Taunton
Cineworld Stevenage,Cinema,"https://www.google.com/maps/place/Cineworld+Stevenage/@51.9006628,-0.211536,17z/data=!3m2!4b1!5s0x487631cc5562c629:0xce8101c0fb5979db!4m6!3m5!1s0x487631c95525f16d:0xd3f5e022f9807d64!8m2!3d51.9006595!4d-0.2093473!16s%2Fg%2F1tfjvs1v?authuser=0&hl=en",Stevenage
The Plaza @ Truro,Cinema,"https://www.google.com/maps/place/The+Plaza+@+Truro/@50.2618944,-5.0543437,17z/data=!3m1!4b1!4m6!3m5!1s0x486b164a3f8ed5af:0x51ea9d5ce7bcca9!8m2!3d50.261891!4d-5.052155!16s%2Fg%2F12335qf7h?authuser=0&hl=en",Truro
Showcase Cinema de Lux Peterborough,Cinema,"https://www.google.com/maps/place/Showcase+Cinema+de+Lux+Peterborough/@52.5741701,-0.225522,17z/data=!3m1!4b1!4m6!3m5!1s0x4877f0f5601b5609:0xa771d7e679276b22!8m2!3d52.5741669!4d-0.2233333!16s%2Fg%2F1tgtd_st?authuser=0&hl=en",Peterborough
Empire Cinemas - Sunderland ,Cinema,https://www.google.com/maps/place/Empire+Cinemas+-+Sunderland/data=!4m7!3m6!1s0x487e6689b79b4b4d:0x9cb986fb47000f19!8m2!3d54.9081998!4d-1.380494!16s%2Fg%2F1th7mg1l!19sChIJTUubt4lmfkgRGQ8AR_uGuZw?authuser=0&hl=en&rclk=1,Sunderland
Cineworld,Cinema,"https://www.google.com/maps/place/Cineworld/@54.9473059,-1.4652525,17z/data=!3m1!4b1!4m6!3m5!1s0x487e657c848094cd:0xc986a8a8c5c21468!8m2!3d54.9473059!4d-1.4652525!16s%2Fg%2F1tjgp4f6?authuser=0&hl=en",Sunderland
Vue Cinema Darlington,Cinema,"https://www.google.com/maps/place/Vue+Cinema+Darlington/@54.5226824,-1.5556638,17z/data=!3m1!4b1!4m6!3m5!1s0x487e9bdaac8df6d5:0xe1d3c063c2bccc43!8m2!3d54.5226793!4d-1.5534751!16s%2Fg%2F11cn30c5sr?authuser=0&hl=en",Darlington
The Regent Cinema,Cinema,"https://www.google.com/maps/place/The+Regent+Cinema,+Redcar/@54.6206024,-1.0702598,17z/data=!3m1!4b1!4m6!3m5!1s0x487ef009aca2d86b:0x435708c52e32e372!8m2!3d54.6206024!4d-1.0702598!16s%2Fg%2F1tfbh94g?authuser=0&hl=en",Cleveland
Curzon Clevedon,Cinema,https://www.google.com/maps/place/Curzon+Clevedon/data=!4m7!3m6!1s0x4871f0f79f47f1e3:0xa5d4d39c6f5d63ab!8m2!3d51.4358298!4d-2.8552651!16s%2Fg%2F1hhlldt80!19sChIJ4_FHn_fwcUgRq2Ndb5zT1KU?authuser=0&hl=en&rclk=1,Cleveland
Cineworld Cinema Middlesbrough,Cinema,"https://www.google.com/maps/place/Cineworld+Cinema+Middlesbrough/@54.5761896,-1.2281116,17z/data=!3m1!4b1!4m6!3m5!1s0x487eecfe4d8749a3:0x20add3746b9ada52!8m2!3d54.5761896!4d-1.2281116!16s%2Fg%2F1thf83w8?authuser=0&hl=en",Cleveland
Showcase Cinema de Lux Teesside,Cinema,https://www.google.com/maps/place/Showcase+Cinema+de+Lux+Teesside/data=!4m7!3m6!1s0x487e92d5471a9009:0x648969496075e6b8!8m2!3d54.5608775!4d-1.272334!16s%2Fg%2F1tj2hg7z!19sChIJCZAaR9WSfkgRuOZ1YElpiWQ?authuser=0&hl=en&rclk=1,Cleveland
Dome Cinema,Cinema,https://www.google.com/maps/place/Dome+Cinema/data=!4m7!3m6!1s0x4875a2827276f0cf:0x4eff878583f7b34b!8m2!3d50.8101852!4d-0.368132!16s%2Fm%2F01xmgq6!19sChIJz_B2coKidUgRS7P3g4WH_04?authuser=0&hl=en&rclk=1,Cleveland
